path	size	mtime
./dump_y100_o06_o3_noipa_m01_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:06.5474142590
./dump_y100_o06_o3_noipa_m02_boundary_20260502-045531.bin	16777216	2026-05-02 04:56:07.1074376960
./dump_y100_o06_o3_noipa_m03_skipread_20260502-045531.bin	16777216	2026-05-02 04:56:07.6634609640
./dump_y100_o06_o3_noipa_m04_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:08.2194842340
./dump_y100_o06_o3_noipa_m05_lastout_20260502-045531.bin	16777216	2026-05-02 04:56:08.7875080050
./dump_y100_o06_o3_noipa_m06_boundary_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:09.3515316090
./dump_y100_o06_o3_noipa_m07_boundary_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:09.9075548790
./dump_y100_o06_o3_noipa_m08_skipread_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:10.4515776460
./dump_y100_o06_o3_noipa_m09_lastout_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:11.0196014200
./dump_y100_o07_o3_notreecopy_m00_base_20260502-045531.bin	16777216	2026-05-02 04:56:11.5796248570
./dump_y100_o07_o3_notreecopy_m01_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:12.1396482940
./dump_y100_o07_o3_notreecopy_m02_boundary_20260502-045531.bin	16777216	2026-05-02 04:56:12.6916713970
./dump_y100_o07_o3_notreecopy_m03_skipread_20260502-045531.bin	16777216	2026-05-02 04:56:13.2516948350
./dump_y100_o07_o3_notreecopy_m04_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:13.8037179390
./dump_y100_o07_o3_notreecopy_m05_lastout_20260502-045531.bin	16777216	2026-05-02 04:56:14.3677415450
./dump_y100_o07_o3_notreecopy_m06_boundary_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:14.9357653190
./dump_y100_o07_o3_notreecopy_m07_boundary_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:15.4837882550
./dump_y100_o07_o3_notreecopy_m08_skipread_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:16.0398115260
./dump_y100_o07_o3_notreecopy_m09_lastout_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:16.5998349650
./dump_y100_o08_ofast_m00_base_20260502-045531.bin	16777216	2026-05-02 04:56:17.1478579020
./dump_y100_o08_ofast_m01_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:17.6998810080
./dump_y100_o08_ofast_m02_boundary_20260502-045531.bin	16777216	2026-05-02 04:56:18.2479039450
./dump_y100_o08_ofast_m03_skipread_20260502-045531.bin	16777216	2026-05-02 04:56:18.7959268810
./dump_y100_o08_ofast_m04_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:19.3519501550
./dump_y100_o08_ofast_m05_lastout_20260502-045531.bin	16777216	2026-05-02 04:56:19.9359745990
./dump_y100_o08_ofast_m06_boundary_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:20.4879977040
./dump_y100_o08_ofast_m07_boundary_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:21.0480211450
./dump_y100_o08_ofast_m08_skipread_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:21.6000442500
./dump_y100_o08_ofast_m09_lastout_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:22.1600676910
./dump_y100_o09_o2_m00_base_20260502-045531.bin	16777216	2026-05-02 04:56:22.7800936430
./dump_y100_o09_o2_m01_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:23.4081199300
./dump_y100_o09_o2_m02_boundary_20260502-045531.bin	16777216	2026-05-02 04:56:24.0481467200
./dump_y100_o09_o2_m03_skipread_20260502-045531.bin	16777216	2026-05-02 04:56:24.6921736780
./dump_y100_o09_o2_m04_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:25.3201999660
./dump_y100_o09_o2_m05_lastout_20260502-045531.bin	16777216	2026-05-02 04:56:25.9442260860
./dump_y100_o09_o2_m06_boundary_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:26.5762525420
./dump_y100_o09_o2_m07_boundary_prefw_20260502-045531.bin	16777216	2026-05-02 04:56:27.2002786640
./dump_y100_o09_o2_m08_skipread_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:27.8243047850
./dump_y100_o09_o2_m09_lastout_skipfinal_20260502-045531.bin	16777216	2026-05-02 04:56:28.4603314080
./run_y100_o00_o3_m00_base_20260502-045531.log	4975	2026-05-02 04:55:32.2619797660
./run_y100_o00_o3_m01_prefw_20260502-045531.log	4978	2026-05-02 04:55:32.8220031920
./run_y100_o00_o3_m02_boundary_20260502-045531.log	4984	2026-05-02 04:55:33.3780264510
./run_y100_o00_o3_m03_skipread_20260502-045531.log	4984	2026-05-02 04:55:33.9380498770
./run_y100_o00_o3_m04_skipfinal_20260502-045531.log	4986	2026-05-02 04:55:34.5020734710
./run_y100_o00_o3_m05_lastout_20260502-045531.log	4982	2026-05-02 04:55:35.0700972330
./run_y100_o00_o3_m06_boundary_skipfinal_20260502-045531.log	5004	2026-05-02 04:55:35.6261204930
./run_y100_o00_o3_m07_boundary_prefw_20260502-045531.log	4996	2026-05-02 04:55:36.1861439200
./run_y100_o00_o3_m08_skipread_skipfinal_20260502-045531.log	5004	2026-05-02 04:55:36.7461673470
./run_y100_o00_o3_m09_lastout_skipfinal_20260502-045531.log	5002	2026-05-02 04:55:37.3021906070
./run_y100_o01_o3_nosched_m00_base_20260502-045531.log	4992	2026-05-02 04:55:37.8582138680
./run_y100_o01_o3_nosched_m01_prefw_20260502-045531.log	4994	2026-05-02 04:55:38.4302377970
./run_y100_o01_o3_nosched_m02_boundary_20260502-045531.log	5000	2026-05-02 04:55:38.9902612260
./run_y100_o01_o3_nosched_m03_skipread_20260502-045531.log	5000	2026-05-02 04:55:39.5662853220
./run_y100_o01_o3_nosched_m04_skipfinal_20260502-045531.log	5002	2026-05-02 04:55:40.1343090860
./run_y100_o01_o3_nosched_m05_lastout_20260502-045531.log	4998	2026-05-02 04:55:40.6983326830
./run_y100_o01_o3_nosched_m06_boundary_skipfinal_20260502-045531.log	5020	2026-05-02 04:55:41.2703566120
./run_y100_o01_o3_nosched_m07_boundary_prefw_20260502-045531.log	5012	2026-05-02 04:55:41.8383803770
./run_y100_o01_o3_nosched_m08_skipread_skipfinal_20260502-045531.log	5020	2026-05-02 04:55:42.4064041390
./run_y100_o01_o3_nosched_m09_lastout_skipfinal_20260502-045531.log	5018	2026-05-02 04:55:43.1184339280
./run_y100_o02_o3_unroll_m00_base_20260502-045531.log	4990	2026-05-02 04:55:43.6704570240
./run_y100_o02_o3_unroll_m01_prefw_20260502-045531.log	4992	2026-05-02 04:55:44.2184799510
./run_y100_o02_o3_unroll_m02_boundary_20260502-045531.log	4998	2026-05-02 04:55:44.7745032130
./run_y100_o02_o3_unroll_m03_skipread_20260502-045531.log	4998	2026-05-02 04:55:45.3385268110
./run_y100_o02_o3_unroll_m04_skipfinal_20260502-045531.log	5000	2026-05-02 04:55:45.8905499070
./run_y100_o02_o3_unroll_m05_lastout_20260502-045531.log	4996	2026-05-02 04:55:46.4465731700
./run_y100_o02_o3_unroll_m06_boundary_skipfinal_20260502-045531.log	5018	2026-05-02 04:55:47.0025964330
./run_y100_o02_o3_unroll_m07_boundary_prefw_20260502-045531.log	5010	2026-05-02 04:55:47.5746203650
./run_y100_o02_o3_unroll_m08_skipread_skipfinal_20260502-045531.log	5018	2026-05-02 04:55:48.1346437960
./run_y100_o02_o3_unroll_m09_lastout_skipfinal_20260502-045531.log	5016	2026-05-02 04:55:48.6866668910
./run_y100_o03_o3_nounroll_m00_base_20260502-045531.log	4994	2026-05-02 04:55:49.2466903220
./run_y100_o03_o3_nounroll_m01_prefw_20260502-045531.log	4996	2026-05-02 04:55:49.8027135880
./run_y100_o03_o3_nounroll_m02_boundary_20260502-045531.log	5001	2026-05-02 04:55:50.3587368510
./run_y100_o03_o3_nounroll_m03_skipread_20260502-045531.log	5002	2026-05-02 04:55:50.9187602830
./run_y100_o03_o3_nounroll_m04_skipfinal_20260502-045531.log	5004	2026-05-02 04:55:51.4747835480
./run_y100_o03_o3_nounroll_m05_lastout_20260502-045531.log	5000	2026-05-02 04:55:52.0428073140
./run_y100_o03_o3_nounroll_m06_boundary_skipfinal_20260502-045531.log	5022	2026-05-02 04:55:52.6028307450
./run_y100_o03_o3_nounroll_m07_boundary_prefw_20260502-045531.log	5014	2026-05-02 04:55:53.1548538430
./run_y100_o03_o3_nounroll_m08_skipread_skipfinal_20260502-045531.log	5022	2026-05-02 04:55:53.7148772750
./run_y100_o03_o3_nounroll_m09_lastout_skipfinal_20260502-045531.log	5020	2026-05-02 04:55:54.2709005410
./run_y100_o04_o3_align32_m00_base_20260502-045531.log	4992	2026-05-02 04:55:54.8349241420
./run_y100_o04_o3_align32_m01_prefw_20260502-045531.log	4994	2026-05-02 04:55:55.3909474060
./run_y100_o04_o3_align32_m02_boundary_20260502-045531.log	4999	2026-05-02 04:55:55.9469706720
./run_y100_o04_o3_align32_m03_skipread_20260502-045531.log	5000	2026-05-02 04:55:56.5029939390
./run_y100_o04_o3_align32_m04_skipfinal_20260502-045531.log	5002	2026-05-02 04:55:57.0550170370
./run_y100_o04_o3_align32_m05_lastout_20260502-045531.log	4998	2026-05-02 04:55:57.6230408060
./run_y100_o04_o3_align32_m06_boundary_skipfinal_20260502-045531.log	5020	2026-05-02 04:55:58.1790640720
./run_y100_o04_o3_align32_m07_boundary_prefw_20260502-045531.log	5012	2026-05-02 04:55:58.7390875050
./run_y100_o04_o3_align32_m08_skipread_skipfinal_20260502-045531.log	5020	2026-05-02 04:55:59.3111114420
./run_y100_o04_o3_align32_m09_lastout_skipfinal_20260502-045531.log	5017	2026-05-02 04:55:59.8751350430
./run_y100_o05_o3_align64_m00_base_20260502-045531.log	4991	2026-05-02 04:56:00.4311583100
./run_y100_o05_o3_align64_m01_prefw_20260502-045531.log	4994	2026-05-02 04:56:00.9911817460
./run_y100_o05_o3_align64_m02_boundary_20260502-045531.log	4999	2026-05-02 04:56:01.5512051800
./run_y100_o05_o3_align64_m03_skipread_20260502-045531.log	5000	2026-05-02 04:56:02.1232291170
./run_y100_o05_o3_align64_m04_skipfinal_20260502-045531.log	5002	2026-05-02 04:56:02.6752522180
./run_y100_o05_o3_align64_m05_lastout_20260502-045531.log	4997	2026-05-02 04:56:03.2392758190
./run_y100_o05_o3_align64_m06_boundary_skipfinal_20260502-045531.log	5020	2026-05-02 04:56:03.7992992560
./run_y100_o05_o3_align64_m07_boundary_prefw_20260502-045531.log	5012	2026-05-02 04:56:04.3593226910
./run_y100_o05_o3_align64_m08_skipread_skipfinal_20260502-045531.log	5020	2026-05-02 04:56:04.9233462940
./run_y100_o05_o3_align64_m09_lastout_skipfinal_20260502-045531.log	5018	2026-05-02 04:56:05.4753693960
./run_y100_o06_o3_noipa_m00_base_20260502-045531.log	4988	2026-05-02 04:56:06.0273924970
./run_y100_o06_o3_noipa_m01_prefw_20260502-045531.log	4990	2026-05-02 04:56:06.5874159330
./run_y100_o06_o3_noipa_m02_boundary_20260502-045531.log	4996	2026-05-02 04:56:07.1394390340
./run_y100_o06_o3_noipa_m03_skipread_20260502-045531.log	4996	2026-05-02 04:56:07.6994624700
./run_y100_o06_o3_noipa_m04_skipfinal_20260502-045531.log	4998	2026-05-02 04:56:08.2594859080
./run_y100_o06_o3_noipa_m05_lastout_20260502-045531.log	4994	2026-05-02 04:56:08.8315098460
./run_y100_o06_o3_noipa_m06_boundary_skipfinal_20260502-045531.log	5016	2026-05-02 04:56:09.3875331170
./run_y100_o06_o3_noipa_m07_boundary_prefw_20260502-045531.log	5007	2026-05-02 04:56:09.9355560510
./run_y100_o06_o3_noipa_m08_skipread_skipfinal_20260502-045531.log	5016	2026-05-02 04:56:10.4955794890
./run_y100_o06_o3_noipa_m09_lastout_skipfinal_20260502-045531.log	5014	2026-05-02 04:56:11.0636032610
./run_y100_o07_o3_notreecopy_m00_base_20260502-045531.log	4998	2026-05-02 04:56:11.6196265310
./run_y100_o07_o3_notreecopy_m01_prefw_20260502-045531.log	5000	2026-05-02 04:56:12.1716496330
./run_y100_o07_o3_notreecopy_m02_boundary_20260502-045531.log	5005	2026-05-02 04:56:12.7276729050
./run_y100_o07_o3_notreecopy_m03_skipread_20260502-045531.log	5006	2026-05-02 04:56:13.2836961750
./run_y100_o07_o3_notreecopy_m04_skipfinal_20260502-045531.log	5008	2026-05-02 04:56:13.8397194460
./run_y100_o07_o3_notreecopy_m05_lastout_20260502-045531.log	5004	2026-05-02 04:56:14.4157435540
./run_y100_o07_o3_notreecopy_m06_boundary_skipfinal_20260502-045531.log	5026	2026-05-02 04:56:14.9677666580
./run_y100_o07_o3_notreecopy_m07_boundary_prefw_20260502-045531.log	5017	2026-05-02 04:56:15.5237899300
./run_y100_o07_o3_notreecopy_m08_skipread_skipfinal_20260502-045531.log	5026	2026-05-02 04:56:16.0798132000
./run_y100_o07_o3_notreecopy_m09_lastout_skipfinal_20260502-045531.log	5024	2026-05-02 04:56:16.6398366390
./run_y100_o08_ofast_m00_base_20260502-045531.log	4982	2026-05-02 04:56:17.1878595760
./run_y100_o08_ofast_m01_prefw_20260502-045531.log	4984	2026-05-02 04:56:17.7398826820
./run_y100_o08_ofast_m02_boundary_20260502-045531.log	4990	2026-05-02 04:56:18.2879056190
./run_y100_o08_ofast_m03_skipread_20260502-045531.log	4990	2026-05-02 04:56:18.8399287240
./run_y100_o08_ofast_m04_skipfinal_20260502-045531.log	4992	2026-05-02 04:56:19.4039523300
./run_y100_o08_ofast_m05_lastout_20260502-045531.log	4988	2026-05-02 04:56:19.9759762730
./run_y100_o08_ofast_m06_boundary_skipfinal_20260502-045531.log	5010	2026-05-02 04:56:20.5399998800
./run_y100_o08_ofast_m07_boundary_prefw_20260502-045531.log	5002	2026-05-02 04:56:21.0960231530
./run_y100_o08_ofast_m08_skipread_skipfinal_20260502-045531.log	5010	2026-05-02 04:56:21.6480462590
./run_y100_o08_ofast_m09_lastout_skipfinal_20260502-045531.log	5008	2026-05-02 04:56:22.1920690300
./run_y100_o09_o2_m00_base_20260502-045531.log	4976	2026-05-02 04:56:22.8160951490
./run_y100_o09_o2_m01_prefw_20260502-045531.log	4978	2026-05-02 04:56:23.4521217730
./run_y100_o09_o2_m02_boundary_20260502-045531.log	4984	2026-05-02 04:56:24.1001488970
./run_y100_o09_o2_m03_skipread_20260502-045531.log	4982	2026-05-02 04:56:24.7281751850
./run_y100_o09_o2_m04_skipfinal_20260502-045531.log	4986	2026-05-02 04:56:25.3562014720
./run_y100_o09_o2_m05_lastout_20260502-045531.log	4982	2026-05-02 04:56:25.9842277610
./run_y100_o09_o2_m06_boundary_skipfinal_20260502-045531.log	5004	2026-05-02 04:56:26.6122540490
./run_y100_o09_o2_m07_boundary_prefw_20260502-045531.log	4996	2026-05-02 04:56:27.2362801700
./run_y100_o09_o2_m08_skipread_skipfinal_20260502-045531.log	5003	2026-05-02 04:56:27.8683066270
./run_y100_o09_o2_m09_lastout_skipfinal_20260502-045531.log	5002	2026-05-02 04:56:28.4963329160
./run_yolo_100.sh	687	2026-05-02 04:55:29.4058602950
./y100_o00_o3_m00_base.elf	20592	2026-05-02 04:53:33.1049995930
./y100_o00_o3_m01_prefw.elf	20704	2026-05-02 04:53:34.2930492030
./y100_o00_o3_m02_boundary.elf	20664	2026-05-02 04:53:35.2290882900
./y100_o00_o3_m03_skipread.elf	19936	2026-05-02 04:53:36.2051290480
./y100_o00_o3_m04_skipfinal.elf	20496	2026-05-02 04:53:37.1971704740
./y100_o00_o3_m05_lastout.elf	27680	2026-05-02 04:53:38.4252217580
./y100_o00_o3_m06_boundary_skipfinal.elf	20576	2026-05-02 04:53:39.3452601800
./y100_o00_o3_m07_boundary_prefw.elf	20784	2026-05-02 04:53:40.3733031120
./y100_o00_o3_m08_skipread_skipfinal.elf	19848	2026-05-02 04:53:41.2933415350
./y100_o00_o3_m09_lastout_skipfinal.elf	20488	2026-05-02 04:53:42.2493814620
./y100_o01_o3_nosched_m00_base.elf	20552	2026-05-02 04:53:43.3574277380
./y100_o01_o3_nosched_m01_prefw.elf	20672	2026-05-02 04:53:44.3654698380
./y100_o01_o3_nosched_m02_boundary.elf	20600	2026-05-02 04:53:45.4935169500
./y100_o01_o3_nosched_m03_skipread.elf	19888	2026-05-02 04:53:46.4495568790
./y100_o01_o3_nosched_m04_skipfinal.elf	20456	2026-05-02 04:53:47.3615949720
./y100_o01_o3_nosched_m05_lastout.elf	27584	2026-05-02 04:53:48.4496404170
./y100_o01_o3_nosched_m06_boundary_skipfinal.elf	20512	2026-05-02 04:53:49.3656786770
./y100_o01_o3_nosched_m07_boundary_prefw.elf	20720	2026-05-02 04:53:50.5097264620
./y100_o01_o3_nosched_m08_skipread_skipfinal.elf	19808	2026-05-02 04:53:51.4297648910
./y100_o01_o3_nosched_m09_lastout_skipfinal.elf	20440	2026-05-02 04:53:52.4738085000
./y100_o02_o3_unroll_m00_base.elf	26928	2026-05-02 04:53:53.6578579580
./y100_o02_o3_unroll_m01_prefw.elf	27848	2026-05-02 04:53:54.8099060800
./y100_o02_o3_unroll_m02_boundary.elf	24032	2026-05-02 04:53:56.0379573790
./y100_o02_o3_unroll_m03_skipread.elf	24768	2026-05-02 04:53:57.1260028290
./y100_o02_o3_unroll_m04_skipfinal.elf	26816	2026-05-02 04:53:58.6820678310
./y100_o02_o3_unroll_m05_lastout.elf	36480	2026-05-02 04:54:00.2381328360
./y100_o02_o3_unroll_m06_boundary_skipfinal.elf	23936	2026-05-02 04:54:01.4181821320
./y100_o02_o3_unroll_m07_boundary_prefw.elf	24944	2026-05-02 04:54:02.6822349390
./y100_o02_o3_unroll_m08_skipread_skipfinal.elf	24664	2026-05-02 04:54:03.8222825680
./y100_o02_o3_unroll_m09_lastout_skipfinal.elf	26800	2026-05-02 04:54:05.1303372160
./y100_o03_o3_nounroll_m00_base.elf	20592	2026-05-02 04:54:06.3143866840
./y100_o03_o3_nounroll_m01_prefw.elf	20704	2026-05-02 04:54:07.4104324760
./y100_o03_o3_nounroll_m02_boundary.elf	20664	2026-05-02 04:54:08.6304834500
./y100_o03_o3_nounroll_m03_skipread.elf	19936	2026-05-02 04:54:09.8585347590
./y100_o03_o3_nounroll_m04_skipfinal.elf	20496	2026-05-02 04:54:10.9905820570
./y100_o03_o3_nounroll_m05_lastout.elf	27680	2026-05-02 04:54:12.0906280200
./y100_o03_o3_nounroll_m06_boundary_skipfinal.elf	20576	2026-05-02 04:54:13.3426803350
./y100_o03_o3_nounroll_m07_boundary_prefw.elf	20784	2026-05-02 04:54:14.4787278030
./y100_o03_o3_nounroll_m08_skipread_skipfinal.elf	19848	2026-05-02 04:54:15.6667774460
./y100_o03_o3_nounroll_m09_lastout_skipfinal.elf	20488	2026-05-02 04:54:16.9028290940
./y100_o04_o3_align32_m00_base.elf	20672	2026-05-02 04:54:18.1108795750
./y100_o04_o3_align32_m01_prefw.elf	20784	2026-05-02 04:54:19.3829327300
./y100_o04_o3_align32_m02_boundary.elf	20920	2026-05-02 04:54:20.8149925720
./y100_o04_o3_align32_m03_skipread.elf	20032	2026-05-02 04:54:21.9910417190
./y100_o04_o3_align32_m04_skipfinal.elf	20584	2026-05-02 04:54:23.1830915340
./y100_o04_o3_align32_m05_lastout.elf	27776	2026-05-02 04:54:24.4111428540
./y100_o04_o3_align32_m06_boundary_skipfinal.elf	20832	2026-05-02 04:54:25.6311938420
./y100_o04_o3_align32_m07_boundary_prefw.elf	21032	2026-05-02 04:54:26.9632495100
./y100_o04_o3_align32_m08_skipread_skipfinal.elf	19952	2026-05-02 04:54:28.0992969880
./y100_o04_o3_align32_m09_lastout_skipfinal.elf	20584	2026-05-02 04:54:29.2873466410
./y100_o05_o3_align64_m00_base.elf	20800	2026-05-02 04:54:30.4433949570
./y100_o05_o3_align64_m01_prefw.elf	20912	2026-05-02 04:54:31.6754464500
./y100_o05_o3_align64_m02_boundary.elf	21112	2026-05-02 04:54:32.9034977780
./y100_o05_o3_align64_m03_skipread.elf	20160	2026-05-02 04:54:33.9955434210
./y100_o05_o3_align64_m04_skipfinal.elf	20680	2026-05-02 04:54:35.1195904030
./y100_o05_o3_align64_m05_lastout.elf	27904	2026-05-02 04:54:36.5876517640
./y100_o05_o3_align64_m06_boundary_skipfinal.elf	21056	2026-05-02 04:54:38.1077153000
./y100_o05_o3_align64_m07_boundary_prefw.elf	21224	2026-05-02 04:54:39.4317706460
./y100_o05_o3_align64_m08_skipread_skipfinal.elf	20048	2026-05-02 04:54:40.5918191360
./y100_o05_o3_align64_m09_lastout_skipfinal.elf	20680	2026-05-02 04:54:41.8078699680
